1,5.10200344412968
2,7.19685074499501
3,5.13049687312091
4,4.25115089765037
5,4.87297356658104
6,6.41258585310878
7,3.79563414749962
8,4.30163597334468
9,4.38853210353734
10,4.09923855832698
11,4.17293439921272
12,7.13524004924869
13,5.517933796534
14,4.28718175644215
15,5.33268824450081
16,5.901454768577
17,4.81210725579755
18,7.5100138488233
19,5.128624598847
20,5.09462045264249
21,3.59505172365224
22,5.25702828365005
23,5.4197407439861
25,3.03523616778824
26,4.56818595024914
27,7.27984191244249
28,6.73940860776899
29,3.28406722701829
30,4.16824803243611
31,3.81994743430644
32,6.35210707717846
33,4.92400763390408
34,4.26601145931075
35,3.60753801837046
36,4.95131041101164
37,4.94875744518995
38,9.11248247557677
39,3.51764147115298
40,8.17622897477905
41,4.41207823960578
42,4.6804695914426
43,2.7497690173071
44,1.74101455752569
45,6.9900418573053
46,4.02558687304456
47,6.54472185641461
48,5.13140973630809
49,4.63256533894267
50,4.45029978261187
51,4.76970315940735
52,5.03909355422933
53,6.89171148606547
54,4.31816818558446
55,4.35685350716696
56,4.59592130722433
57,4.61553235725016
58,5.54367320794505
59,6.08315435961897
60,4.72637369374212
61,5.04823408234457
62,4.46606139615667
63,6.72908309224726
64,2.94365621955109
65,4.87591680660267
66,5.25425998824836
67,5.67113575679504
68,7.32146283548077
69,3.05948733309926
70,3.59731657600426
71,4.95240138702559
72,4.74241590852964
73,5.13012866192465
74,4.39169864817186
75,4.68633774560895
76,4.40482381177578
77,4.16999770924881
78,4.69600906454501
79,5.41659203792639
80,4.3203733637187
81,4.54439993412389
82,5.66627693658766
83,5.58466603092159
84,4.71110412655012
85,4.97299165238241
86,4.22216980449707
87,4.21549914613404
88,4.89377611750234
89,5.51029408184228
90,3.79756729496412
91,5.54486161659395
92,3.62941772617197
93,4.44983568428269
94,6.07387140174693
95,8.08804304962811
96,5.81737384779664
97,5.0165533341561
98,4.25076421578194
99,6.93904304771111
100,4.69355127346569
101,5.77125436738046
102,4.97381612800725
103,4.86360974727469
104,5.11197755258441
105,4.87563500297058
106,3.40588637512039
107,4.57805274687298
108,4.78618708140808
109,5.22376008235143
110,4.50494282212616
111,6.95626590728664
112,3.96643424779281
113,3.44039919746129
114,6.61122153227574
115,3.07850246709214
116,3.2494733393584
117,5.31507453120151
118,6.41302493230082
119,3.1922494680582
120,6.14672610333855
121,6.65168098345777
122,3.99733557078416
123,6.25533981033863
124,5.27448197396486
125,4.26296366882234
126,4.43270228917701
127,4.08302401840858
128,5.98315140856279
129,7.81680479662559
130,4.23661517079792
131,4.24820075625981
132,4.46398671877609
133,4.60479482128516
134,6.81391774831777
135,7.06088346564704
136,1.44692419436266
137,3.00106429085614
138,6.34735885267012
139,2.27137797421848
140,1.58800865939835
141,2.20983963947018
142,2.54977201323153
143,2.11726795484912
144,2.46314815362402
145,2.3297495665813
146,2.42948557084569
147,3.85866117609431
148,6.24428905345201
149,4.42460640342691
150,4.46843778002554
151,6.71430395832934
152,5.01113350212105
153,2.72490340900791
154,5.53916278110729
155,4.47040802530609
156,3.85456904143693
157,5.43329019787451
158,5.98650838778211
159,1.56361979375425
160,1.96421694649461
161,1.80841378073045
162,1.96012421328739
163,2.34001583629938
164,1.87960724378597
165,6.20995869313575
166,4.32812802421022
167,3.62603380816895
168,4.97047029922904
169,4.46356276158545
170,4.0342145525151
171,5.4839728410631
172,5.27210101975291
173,6.18418436820797
174,4.31517850249372
175,4.28710898018879
176,4.62797042534505
177,4.52333278303391
178,3.57646196323612
179,6.05805279693479
180,6.01365045024607
181,5.21369256484549
182,5.81644050388513
183,5.66407380973237
184,4.60233365164025
185,4.80073458945371
186,3.98836662399752
187,3.91739251783377
188,5.59959684998957
189,4.65103532321148
190,4.34618741978406
191,5.03621114791541
192,4.5229619609462
193,5.38033943435143
194,5.70563950582668
195,2.74361887067729
196,5.09371368977939
197,4.72329720265386
198,4.39896059595709
199,4.64036489250621
200,5.64606807613442
201,5.91461074569061
202,6.09552610883616
203,5.04999656796836
204,4.54769619324909
205,4.34521155311448
206,6.19944928968288
207,6.72292644499536
208,5.21612817532325
209,4.92530580077625
210,4.66038497015507
