qmof-644aab4,-0.8973419657722312
qmof-85a8986,-0.10836398931357674
qmof-07d3562,0.6071833254946809
qmof-9883029,-0.32526636121498964
qmof-f224151,-0.04690870850441958
qmof-fb4e82f,-0.01786319878645565
qmof-0e1877f,-0.23472331789361872
qmof-1fe23f7,1.0034093730431466
qmof-4db34af,0.29511263772807167
qmof-72352f8,0.10211877471488943
qmof-4063c99,0.025978300526636286
qmof-4a90838,-0.5377669309066068
qmof-9b03351,1.2861002845417302
qmof-9c5c154,-0.9113755271689046
qmof-c80c803,1.2231464379631967
qmof-355e9d2,-0.14751542846499438
qmof-b7213aa,0.1043337600845372
qmof-7943fa6,0.7487179798671106
qmof-d007203,0.7739757613183696
qmof-49a800c,-0.1367296985196188
qmof-ef07e73,0.5810419911681195
qmof-3133aaf,0.62560742168935
qmof-b4606cd,-0.8193930719901071
qmof-7708ea4,0.34288364690635065
qmof-9eeead2,0.6892805047211048
qmof-bc3f92f,0.6764750912106114
qmof-b8ef732,0.6848449002759095
qmof-5d009d5,0.6112752738799814
qmof-a432f8e,0.3102541612850611
qmof-f057986,1.9813071041983659
qmof-00b509c,-0.3798391313164246
qmof-f2ae0a5,0.21212721087142886
qmof-dcabab2,-2.03767164438461
qmof-22a8f48,0.02912942002665218
qmof-93fec81,-0.13725926687421003
qmof-b5586a3,-0.26207589898866024
qmof-9545770,-2.460078462200937
qmof-2023658,0.6993516929681755
qmof-8f721fc,-0.5284666214168404
qmof-42408b9,1.939959458696967
qmof-37d508d,-0.42830308632039166
qmof-b9a1228,-0.43871229692145697
qmof-449b3ee,2.5624360741367616
qmof-e873125,-0.02071667082475936
qmof-1b80432,-0.4654301471517755
qmof-0b3d138,-0.11044000993769318
qmof-5718ab1,-0.13421518778629238
qmof-6c3e399,0.5621831606681742
qmof-7003032,0.4069332492824153
qmof-07ae0e9,0.012270555121174366
qmof-d260db4,0.054444477487893245
qmof-afc3059,-1.0083804311574711
qmof-7c778f1,-0.19744320805195434
qmof-177cedf,0.22329884967094876
qmof-5083a07,-0.5316346420345559
qmof-2c0cdf7,-1.9500891135136416
qmof-225c8dd,-1.607987017496585
qmof-4bbc418,0.5312137403853914
qmof-e9d7079,-0.2858491989352929
qmof-e024f70,1.004138937957185
qmof-33c75d7,0.2668154719438122
qmof-b0f27f3,0.287977549205837
qmof-a160a88,0.3304998223873668
qmof-cacd1c8,-0.5441715155638199
qmof-2f8901b,0.5653305243642571
qmof-ad02239,-1.7208047949952123
qmof-741f030,0.912763045113611
qmof-fbdf599,-0.09019998254128689
